age,annual_income,employment_type,employment_stability_years,credit_score,existing_loans_count,existing_monthly_debt,requested_loan_amount,loan_tenure_months,dependents,savings_balance,risk_label,approved
45,401000.0,Self-Employed,16.1,734,4,6812.0,543000.0,48,3,319279.0,LOW,1
41,252000.0,Self-Employed,0.2,605,2,3271.0,192000.0,24,4,235269.0,LOW,1
32,488000.0,Freelance,0.3,732,5,22217.0,1448000.0,60,2,100657.0,HIGH,0
61,563000.0,Salaried,16.3,688,3,15.0,1819000.0,36,0,224156.0,MEDIUM,0
53,189000.0,Salaried,13.1,599,4,8384.0,332000.0,36,2,104520.0,HIGH,0
24,659000.0,Business,2.8,518,1,7301.0,1878000.0,36,3,449401.0,HIGH,0
62,288000.0,Self-Employed,12.0,705,0,0.0,501000.0,48,0,212355.0,LOW,1
27,1508000.0,Salaried,9.0,616,2,4614.0,1368000.0,24,2,1233070.0,MEDIUM,0
42,740000.0,Salaried,10.8,767,2,12428.0,1309000.0,36,4,170022.0,MEDIUM,1
53,425000.0,Self-Employed,25.7,681,0,0.0,1003000.0,84,2,104247.0,MEDIUM,1
37,346000.0,Salaried,19.0,624,2,4390.0,156000.0,48,1,263635.0,MEDIUM,0
44,507000.0,Salaried,15.0,823,2,1187.0,1380000.0,12,1,256134.0,LOW,0
54,780000.0,Freelance,13.4,726,0,0.0,2377000.0,24,0,424182.0,MEDIUM,1
48,532000.0,Business,22.8,387,1,2115.0,1852000.0,60,2,255872.0,MEDIUM,1
63,474000.0,Self-Employed,21.2,641,4,19694.0,322000.0,24,3,50129.0,MEDIUM,1
61,560000.0,Self-Employed,9.9,569,1,5600.0,168000.0,36,5,100914.0,MEDIUM,0
59,376000.0,Business,3.1,616,2,9386.0,215000.0,120,1,120411.0,MEDIUM,0
42,440000.0,Salaried,7.9,668,0,0.0,1636000.0,60,1,427148.0,LOW,1
37,155000.0,Salaried,3.9,708,2,239.0,486000.0,84,0,76628.0,MEDIUM,1
54,969000.0,Self-Employed,8.8,700,4,21464.0,3286000.0,24,3,308718.0,MEDIUM,1
26,646000.0,Business,7.9,766,1,673.0,1430000.0,60,2,563386.0,LOW,0
26,340000.0,Salaried,8.0,730,1,759.0,765000.0,24,1,25600.0,HIGH,0
54,1688000.0,Freelance,28.6,725,2,25206.0,2371000.0,84,2,1576985.0,LOW,1
21,569000.0,Self-Employed,1.0,696,3,12635.0,1945000.0,12,2,460436.0,MEDIUM,1
30,290000.0,Salaried,12.0,782,0,0.0,977000.0,12,3,32478.0,MEDIUM,1
41,904000.0,Salaried,23.0,654,1,5005.0,1583000.0,12,1,497686.0,MEDIUM,0
25,686000.0,Salaried,7.0,656,0,0.0,1042000.0,24,2,312106.0,HIGH,0
22,685000.0,Business,1.6,527,1,2295.0,2077000.0,60,2,108065.0,HIGH,0
42,419000.0,Freelance,9.7,764,1,4567.0,166000.0,12,0,96366.0,MEDIUM,1
22,708000.0,Salaried,3.6,673,4,5703.0,2465000.0,48,1,146930.0,HIGH,0
30,462000.0,Freelance,12.0,900,1,1466.0,901000.0,48,3,424814.0,LOW,1
54,754000.0,Business,13.6,647,2,2959.0,1457000.0,12,0,158426.0,MEDIUM,0
36,172000.0,Self-Employed,0.3,687,3,752.0,477000.0,12,1,17633.0,MEDIUM,1
59,417000.0,Self-Employed,23.8,723,1,4582.0,1121000.0,36,1,475980.0,MEDIUM,0
42,1519000.0,Salaried,8.6,591,2,10552.0,1951000.0,120,0,103745.0,LOW,1
32,341000.0,Self-Employed,0.3,708,2,6160.0,1292000.0,48,0,267963.0,MEDIUM,0
44,376000.0,Salaried,24.1,682,1,2012.0,1485000.0,120,1,394551.0,MEDIUM,0
60,413000.0,Self-Employed,15.5,655,0,0.0,928000.0,48,3,30972.0,MEDIUM,0
58,261000.0,Salaried,20.6,773,1,3028.0,620000.0,12,4,322446.0,LOW,1
30,150000.0,Business,12.0,607,1,1584.0,353000.0,84,2,76847.0,MEDIUM,1
55,471000.0,Business,16.2,701,1,406.0,988000.0,36,2,429775.0,MEDIUM,0
52,586000.0,Salaried,15.1,796,5,30956.0,2225000.0,60,3,492463.0,MEDIUM,1
27,524000.0,Salaried,8.7,623,1,2959.0,632000.0,36,2,334952.0,MEDIUM,0
41,495000.0,Self-Employed,9.2,656,3,6500.0,346000.0,36,3,422677.0,MEDIUM,1
40,555000.0,Self-Employed,22.0,867,0,0.0,2075000.0,48,3,77317.0,MEDIUM,1
46,998000.0,Salaried,13.5,717,4,47415.0,1086000.0,12,2,485843.0,MEDIUM,0
24,482000.0,Self-Employed,0.6,639,2,1134.0,1481000.0,12,2,488054.0,MEDIUM,1
42,383000.0,Salaried,2.8,744,3,11032.0,404000.0,120,1,40462.0,MEDIUM,1
35,456000.0,Salaried,14.2,634,1,1160.0,1757000.0,12,2,135561.0,MEDIUM,1
60,765000.0,Salaried,13.9,554,1,3635.0,2469000.0,36,1,467397.0,MEDIUM,1
41,1261000.0,Salaried,19.6,789,2,27547.0,4665000.0,120,1,214745.0,LOW,0
35,371000.0,Business,14.1,591,2,5062.0,1417000.0,120,3,196489.0,MEDIUM,0
42,573000.0,Freelance,4.3,876,3,1449.0,351000.0,36,5,603956.0,LOW,1
48,662000.0,Salaried,15.2,640,0,0.0,1260000.0,84,1,529570.0,MEDIUM,1
34,298000.0,Self-Employed,16.0,850,3,8824.0,804000.0,24,1,242376.0,MEDIUM,0
47,547000.0,Salaried,4.8,570,4,14465.0,1788000.0,60,0,261021.0,HIGH,0
61,224000.0,Self-Employed,20.7,762,2,935.0,267000.0,24,3,203937.0,LOW,1
60,187000.0,Salaried,17.8,719,0,0.0,689000.0,84,3,38403.0,MEDIUM,0
48,673000.0,Self-Employed,22.5,747,3,23328.0,752000.0,60,2,573188.0,LOW,1
46,429000.0,Freelance,4.5,757,1,3530.0,1504000.0,120,2,494290.0,MEDIUM,0
22,610000.0,Salaried,2.9,640,3,16696.0,1340000.0,24,2,441962.0,MEDIUM,0
45,535000.0,Business,18.6,575,3,15768.0,1181000.0,24,1,39004.0,MEDIUM,0
23,301000.0,Salaried,0.7,675,0,0.0,507000.0,24,1,173967.0,MEDIUM,0
28,526000.0,Salaried,7.4,697,2,7647.0,359000.0,24,0,442812.0,MEDIUM,1
64,258000.0,Salaried,22.2,642,1,1212.0,409000.0,36,1,20325.0,MEDIUM,0
53,1245000.0,Salaried,23.4,702,4,8663.0,2339000.0,60,2,1105982.0,LOW,1
62,240000.0,Salaried,11.9,706,1,608.0,497000.0,84,1,85102.0,LOW,0
55,480000.0,Salaried,11.5,607,0,0.0,1457000.0,24,3,285504.0,MEDIUM,1
26,289000.0,Salaried,8.0,711,3,1750.0,463000.0,24,0,326919.0,MEDIUM,1
59,761000.0,Salaried,2.8,658,0,0.0,1373000.0,84,1,815201.0,LOW,1
43,443000.0,Self-Employed,22.1,624,2,3155.0,1618000.0,12,1,291311.0,MEDIUM,1
45,396000.0,Freelance,1.3,742,1,241.0,1221000.0,36,3,246339.0,MEDIUM,1
63,902000.0,Salaried,5.7,617,2,10422.0,347000.0,48,3,185881.0,LOW,0
39,550000.0,Salaried,19.9,643,2,10532.0,1818000.0,12,5,135585.0,HIGH,1
25,737000.0,Salaried,2.9,685,1,204.0,2921000.0,84,0,371223.0,MEDIUM,0
31,300000.0,Business,13.0,789,5,2110.0,1133000.0,48,3,278991.0,MEDIUM,0
32,233000.0,Self-Employed,14.0,695,0,0.0,791000.0,24,0,206611.0,MEDIUM,0
30,576000.0,Self-Employed,12.0,722,1,4274.0,1514000.0,60,0,169669.0,LOW,0
28,446000.0,Salaried,10.0,656,1,3988.0,593000.0,120,0,263639.0,LOW,1
44,787000.0,Salaried,26.0,673,2,4527.0,2142000.0,48,2,525247.0,MEDIUM,1
48,515000.0,Salaried,7.8,676,1,5174.0,1480000.0,120,0,511642.0,MEDIUM,1
61,611000.0,Freelance,25.5,703,0,0.0,820000.0,120,1,621537.0,LOW,0
56,204000.0,Business,5.8,656,4,6225.0,254000.0,48,1,180252.0,MEDIUM,1
57,1678000.0,Salaried,12.4,787,1,1933.0,2968000.0,48,5,1164202.0,LOW,1
41,490000.0,Self-Employed,16.7,650,1,1256.0,1309000.0,120,2,50109.0,LOW,1
28,821000.0,Salaried,10.0,543,1,7937.0,1137000.0,60,1,256287.0,MEDIUM,1
29,327000.0,Salaried,0.9,899,0,0.0,770000.0,12,3,310776.0,MEDIUM,0
35,650000.0,Business,8.7,653,0,0.0,2358000.0,36,0,450907.0,MEDIUM,0
60,247000.0,Self-Employed,18.3,785,0,0.0,344000.0,60,1,273989.0,LOW,1
38,709000.0,Salaried,10.7,792,0,0.0,2747000.0,12,2,371875.0,MEDIUM,0
62,436000.0,Salaried,23.3,755,0,0.0,894000.0,24,0,510076.0,MEDIUM,1
40,550000.0,Business,19.5,664,1,4251.0,370000.0,12,0,114266.0,LOW,1
26,821000.0,Self-Employed,7.0,702,2,10267.0,413000.0,48,3,77217.0,MEDIUM,0
32,258000.0,Self-Employed,4.4,578,2,3185.0,401000.0,12,0,49322.0,MEDIUM,0
22,358000.0,Salaried,2.2,839,0,0.0,450000.0,120,4,239539.0,LOW,1
27,711000.0,Salaried,9.0,611,4,18979.0,2433000.0,12,0,585897.0,MEDIUM,1
36,1903000.0,Freelance,5.1,659,3,44052.0,5765000.0,120,3,373533.0,MEDIUM,0
23,497000.0,Self-Employed,1.2,687,4,6634.0,1776000.0,24,2,315555.0,MEDIUM,0
65,770000.0,Salaried,9.1,671,1,8384.0,1910000.0,24,2,663628.0,MEDIUM,1
23,507000.0,Self-Employed,3.2,627,2,309.0,969000.0,12,1,34742.0,HIGH,0
47,1733000.0,Business,16.4,791,0,0.0,2255000.0,60,1,166697.0,LOW,1
63,189000.0,Salaried,22.9,756,3,2721.0,464000.0,120,2,119722.0,LOW,0
60,572000.0,Salaried,17.3,705,0,0.0,1480000.0,24,1,139117.0,MEDIUM,0
58,204000.0,Self-Employed,24.8,648,1,918.0,358000.0,48,0,101296.0,MEDIUM,0
53,150000.0,Self-Employed,3.8,765,1,1346.0,565000.0,120,1,14370.0,LOW,1
48,646000.0,Business,13.1,642,2,328.0,1723000.0,60,1,662187.0,LOW,1
21,588000.0,Business,3.0,805,2,5967.0,1998000.0,84,3,522084.0,MEDIUM,1
28,455000.0,Salaried,10.0,688,0,0.0,1181000.0,12,3,358117.0,MEDIUM,1
57,507000.0,Salaried,20.9,778,1,1586.0,746000.0,84,0,343133.0,LOW,1
52,3468000.0,Freelance,21.9,670,4,9147.0,10492000.0,120,2,3161929.0,LOW,1
63,463000.0,Salaried,19.5,685,3,8621.0,533000.0,48,2,436508.0,LOW,1
57,734000.0,Self-Employed,2.8,778,2,17919.0,1840000.0,48,3,176697.0,MEDIUM,0
24,366000.0,Self-Employed,1.0,855,2,587.0,655000.0,60,1,403718.0,LOW,0
50,645000.0,Self-Employed,21.7,804,0,0.0,551000.0,12,0,499263.0,MEDIUM,1
26,468000.0,Salaried,8.0,750,0,0.0,856000.0,48,3,446122.0,LOW,1
39,422000.0,Business,20.8,727,1,1319.0,611000.0,84,3,465533.0,LOW,1
52,1609000.0,Business,20.6,639,1,8251.0,1151000.0,120,3,599692.0,LOW,1
29,1095000.0,Self-Employed,11.0,703,2,22735.0,3666000.0,84,1,740296.0,MEDIUM,1
32,587000.0,Self-Employed,14.0,606,1,1459.0,1259000.0,24,0,459648.0,MEDIUM,0
31,150000.0,Salaried,13.0,710,0,0.0,237000.0,24,0,172885.0,LOW,1
36,435000.0,Salaried,18.0,715,1,2743.0,943000.0,60,4,320044.0,MEDIUM,1
21,2735000.0,Salaried,1.3,523,0,0.0,8457000.0,120,1,1678797.0,MEDIUM,1
65,471000.0,Salaried,2.4,683,2,11457.0,173000.0,120,3,449266.0,LOW,0
41,1048000.0,Freelance,21.8,713,0,0.0,2434000.0,120,5,933546.0,LOW,0
50,1284000.0,Business,21.3,673,1,9384.0,2662000.0,24,1,1336999.0,LOW,1
33,616000.0,Self-Employed,15.0,708,2,11486.0,2220000.0,120,3,183118.0,MEDIUM,0
54,326000.0,Self-Employed,3.7,572,0,0.0,768000.0,36,0,274970.0,MEDIUM,0
24,150000.0,Salaried,3.8,617,0,0.0,121000.0,12,1,35197.0,MEDIUM,0
48,815000.0,Freelance,8.9,762,2,19655.0,1417000.0,48,2,594507.0,LOW,1
58,331000.0,Salaried,22.8,680,0,0.0,860000.0,48,1,198852.0,MEDIUM,0
51,601000.0,Salaried,7.2,707,2,24.0,282000.0,60,1,584623.0,LOW,1
47,255000.0,Self-Employed,20.5,636,2,5340.0,911000.0,60,2,110798.0,MEDIUM,0
25,461000.0,Business,7.0,681,1,3456.0,254000.0,48,2,88417.0,MEDIUM,1
45,551000.0,Business,0.3,495,1,1161.0,228000.0,24,1,312409.0,MEDIUM,1
23,635000.0,Salaried,1.5,747,4,957.0,195000.0,60,1,484937.0,LOW,1
53,277000.0,Business,3.4,824,1,1009.0,784000.0,36,0,315360.0,MEDIUM,1
24,1108000.0,Salaried,1.5,594,5,64256.0,2201000.0,60,5,819321.0,HIGH,0
45,378000.0,Salaried,27.0,604,0,0.0,257000.0,24,2,333457.0,LOW,1
40,198000.0,Business,22.0,715,2,1539.0,687000.0,12,2,196677.0,MEDIUM,0
54,506000.0,Business,7.1,797,2,10575.0,531000.0,36,1,465119.0,MEDIUM,1
46,552000.0,Self-Employed,24.3,679,3,9146.0,832000.0,60,2,297128.0,MEDIUM,1
25,595000.0,Self-Employed,7.0,581,0,0.0,570000.0,12,1,29709.0,MEDIUM,0
55,1224000.0,Business,27.0,663,1,5117.0,4564000.0,12,1,439249.0,MEDIUM,0
48,469000.0,Business,23.6,597,0,0.0,1456000.0,84,1,335017.0,MEDIUM,0
49,503000.0,Business,2.2,626,4,7389.0,1498000.0,48,1,46636.0,HIGH,0
29,279000.0,Self-Employed,11.0,655,1,213.0,129000.0,24,2,228555.0,LOW,1
58,884000.0,Freelance,10.1,605,3,4620.0,1975000.0,48,4,463084.0,MEDIUM,0
26,604000.0,Freelance,8.0,617,1,2195.0,1467000.0,84,0,529307.0,MEDIUM,0
39,420000.0,Salaried,12.3,685,0,0.0,720000.0,24,2,316769.0,MEDIUM,0
64,172000.0,Business,20.5,697,1,2076.0,256000.0,84,2,158534.0,LOW,1
31,1285000.0,Self-Employed,13.0,566,2,26589.0,4436000.0,12,4,234250.0,MEDIUM,0
22,259000.0,Salaried,1.5,711,3,2258.0,100000.0,60,1,60714.0,LOW,1
64,379000.0,Self-Employed,28.1,649,1,2092.0,991000.0,24,4,95436.0,MEDIUM,1
64,670000.0,Salaried,12.8,737,3,11050.0,1178000.0,24,3,289363.0,MEDIUM,0
29,264000.0,Self-Employed,11.0,742,0,0.0,730000.0,12,2,293163.0,LOW,1
41,221000.0,Business,23.0,636,2,248.0,228000.0,36,1,179350.0,LOW,1
44,151000.0,Salaried,26.0,729,2,2018.0,179000.0,12,2,69955.0,MEDIUM,0
54,833000.0,Salaried,2.0,613,1,758.0,2059000.0,84,1,765632.0,MEDIUM,0
42,390000.0,Freelance,9.1,785,0,0.0,1531000.0,12,1,398268.0,MEDIUM,1
23,3129000.0,Salaried,1.5,616,1,27039.0,12223000.0,24,2,2094943.0,HIGH,0
32,298000.0,Salaried,13.0,708,0,0.0,364000.0,12,2,157947.0,MEDIUM,1
48,311000.0,Salaried,5.1,664,3,7547.0,211000.0,48,0,224223.0,LOW,1
50,385000.0,Self-Employed,14.9,598,4,4486.0,956000.0,12,2,226955.0,MEDIUM,1
46,625000.0,Self-Employed,19.9,752,2,4145.0,1159000.0,60,5,612074.0,LOW,1
41,408000.0,Business,14.9,630,2,3204.0,1272000.0,120,1,105389.0,MEDIUM,1
48,780000.0,Self-Employed,20.0,543,0,0.0,1758000.0,12,2,607183.0,MEDIUM,0
46,300000.0,Business,2.0,449,0,0.0,657000.0,12,2,129102.0,MEDIUM,0
53,236000.0,Self-Employed,26.3,609,3,4981.0,635000.0,120,1,190140.0,LOW,1
41,184000.0,Salaried,23.0,790,2,922.0,141000.0,60,1,88788.0,LOW,1
55,150000.0,Self-Employed,18.5,780,2,1069.0,421000.0,36,2,79758.0,MEDIUM,0
54,396000.0,Business,26.4,622,2,2331.0,835000.0,36,1,377016.0,MEDIUM,0
61,451000.0,Self-Employed,3.9,650,1,3636.0,1504000.0,36,2,304072.0,MEDIUM,1
38,370000.0,Salaried,20.0,642,0,0.0,301000.0,48,2,132087.0,LOW,1
31,1139000.0,Salaried,3.6,573,2,20539.0,1609000.0,60,2,119146.0,MEDIUM,0
43,1129000.0,Salaried,12.2,604,1,3104.0,4308000.0,48,1,502461.0,MEDIUM,1
42,442000.0,Salaried,9.7,758,3,152.0,1037000.0,48,2,472464.0,LOW,1
37,184000.0,Self-Employed,17.6,720,1,1565.0,688000.0,84,0,60263.0,MEDIUM,1
25,385000.0,Salaried,7.0,701,0,0.0,1097000.0,48,2,383537.0,LOW,1
64,377000.0,Business,19.1,573,0,0.0,1405000.0,60,0,66312.0,MEDIUM,0
31,364000.0,Salaried,11.0,688,2,2782.0,537000.0,24,3,65315.0,MEDIUM,1
50,356000.0,Salaried,25.8,495,2,6647.0,226000.0,24,3,174317.0,LOW,1
35,365000.0,Self-Employed,17.0,747,1,2856.0,1193000.0,36,0,364832.0,MEDIUM,0
47,429000.0,Salaried,6.5,700,1,988.0,1406000.0,48,3,388456.0,MEDIUM,0
55,369000.0,Business,10.1,572,1,2758.0,956000.0,120,2,190946.0,MEDIUM,0
53,612000.0,Salaried,25.4,809,0,0.0,1496000.0,36,0,533954.0,LOW,1
40,671000.0,Salaried,11.6,536,1,3262.0,2473000.0,48,5,163835.0,HIGH,0
36,313000.0,Business,16.1,722,1,962.0,298000.0,36,2,210619.0,LOW,1
54,1159000.0,Self-Employed,19.5,724,1,9837.0,2992000.0,12,1,323432.0,MEDIUM,1
22,300000.0,Salaried,1.5,580,1,2291.0,145000.0,60,3,262471.0,MEDIUM,0
55,205000.0,Salaried,8.8,676,0,0.0,168000.0,48,0,156451.0,MEDIUM,0
60,679000.0,Business,14.3,549,1,5658.0,1302000.0,84,2,348318.0,MEDIUM,0
48,331000.0,Freelance,6.4,452,1,2021.0,1105000.0,48,0,64519.0,HIGH,0
59,655000.0,Business,8.5,594,1,6168.0,1973000.0,48,2,270817.0,MEDIUM,1
26,150000.0,Salaried,1.9,630,5,1788.0,586000.0,60,0,121380.0,HIGH,0
29,1246000.0,Freelance,9.1,731,0,0.0,581000.0,12,2,397273.0,MEDIUM,0
40,809000.0,Salaried,9.6,685,2,10989.0,1384000.0,24,2,143545.0,MEDIUM,0
21,220000.0,Salaried,0.0,687,0,0.0,195000.0,60,0,81948.0,MEDIUM,1
28,223000.0,Business,10.0,598,3,3231.0,97000.0,12,0,173602.0,MEDIUM,0
43,1474000.0,Salaried,23.6,637,3,41237.0,1884000.0,36,2,1359427.0,MEDIUM,0
23,347000.0,Salaried,2.2,605,1,2450.0,418000.0,48,1,148111.0,MEDIUM,0
24,328000.0,Salaried,3.2,582,3,8736.0,608000.0,120,2,244031.0,MEDIUM,1
45,150000.0,Salaried,24.4,632,0,0.0,123000.0,48,1,54821.0,LOW,0
58,438000.0,Business,18.7,685,0,0.0,923000.0,24,1,258487.0,MEDIUM,1
35,471000.0,Self-Employed,5.7,634,1,2717.0,1745000.0,36,3,25749.0,HIGH,0
41,830000.0,Salaried,12.1,654,1,350.0,2547000.0,12,3,640550.0,LOW,1
55,233000.0,Self-Employed,16.2,735,1,683.0,796000.0,36,4,205482.0,LOW,0
34,217000.0,Freelance,16.0,639,1,70.0,711000.0,36,3,29475.0,MEDIUM,1
56,708000.0,Business,1.8,573,1,4043.0,1233000.0,24,0,249719.0,HIGH,0
32,989000.0,Salaried,14.0,725,2,8057.0,2891000.0,12,0,591209.0,MEDIUM,0
37,211000.0,Freelance,19.0,701,0,0.0,652000.0,24,0,189953.0,LOW,1
59,1034000.0,Business,29.3,706,0,0.0,1097000.0,12,5,995348.0,LOW,1
29,553000.0,Salaried,11.0,730,1,5707.0,1926000.0,60,2,484453.0,MEDIUM,1
55,1040000.0,Salaried,8.3,716,1,6515.0,2073000.0,60,0,296461.0,MEDIUM,0
33,518000.0,Salaried,15.0,682,0,0.0,187000.0,120,2,218889.0,LOW,1
35,150000.0,Business,17.0,871,0,0.0,402000.0,48,2,59215.0,LOW,1
38,493000.0,Salaried,20.0,577,1,3455.0,1382000.0,24,0,299208.0,MEDIUM,0
53,1021000.0,Self-Employed,24.6,633,0,0.0,2391000.0,60,1,694985.0,LOW,1
26,316000.0,Salaried,8.0,757,3,2030.0,343000.0,120,0,19337.0,LOW,1
47,428000.0,Freelance,3.0,691,0,0.0,892000.0,84,5,359557.0,LOW,1
43,486000.0,Salaried,3.1,740,0,0.0,865000.0,36,1,151309.0,LOW,1
47,150000.0,Freelance,23.9,693,1,183.0,586000.0,36,2,137895.0,MEDIUM,0
54,1473000.0,Freelance,7.6,789,5,66101.0,4936000.0,60,4,1612529.0,MEDIUM,0
58,315000.0,Salaried,1.8,599,2,7257.0,982000.0,24,3,246407.0,MEDIUM,0
34,732000.0,Self-Employed,12.0,787,1,1483.0,710000.0,48,1,407840.0,LOW,1
56,513000.0,Salaried,24.6,773,0,0.0,782000.0,120,1,242546.0,LOW,1
28,1149000.0,Freelance,3.8,583,1,10611.0,1959000.0,36,3,493032.0,MEDIUM,1
55,689000.0,Self-Employed,20.2,730,0,0.0,1463000.0,48,1,449884.0,LOW,1
39,469000.0,Salaried,0.1,676,2,10796.0,193000.0,36,2,142864.0,MEDIUM,1
50,316000.0,Salaried,3.3,631,2,7019.0,788000.0,120,3,303749.0,MEDIUM,0
34,872000.0,Salaried,10.5,528,1,1131.0,1416000.0,12,3,385412.0,MEDIUM,0
40,176000.0,Freelance,2.5,599,0,0.0,419000.0,60,0,17830.0,MEDIUM,1
45,796000.0,Self-Employed,25.4,736,2,19432.0,265000.0,24,2,962937.0,LOW,1
60,279000.0,Business,25.9,745,2,6671.0,416000.0,36,1,171856.0,LOW,1
44,1146000.0,Salaried,22.7,663,3,18148.0,3603000.0,60,5,1179964.0,MEDIUM,1
34,595000.0,Salaried,7.3,745,1,376.0,1282000.0,48,2,300198.0,LOW,1
46,795000.0,Freelance,15.7,755,2,12300.0,2559000.0,24,1,248289.0,MEDIUM,1
58,568000.0,Salaried,5.5,692,0,0.0,1639000.0,24,1,481130.0,MEDIUM,0
43,189000.0,Freelance,8.4,622,1,2213.0,655000.0,60,3,86468.0,MEDIUM,1
42,322000.0,Salaried,15.5,715,2,6397.0,105000.0,60,1,335351.0,LOW,0
39,809000.0,Salaried,21.0,718,3,19707.0,1025000.0,120,3,461038.0,LOW,1
23,597000.0,Self-Employed,1.1,733,1,2123.0,1391000.0,60,3,259855.0,MEDIUM,1
62,1098000.0,Freelance,8.9,749,2,19250.0,4152000.0,12,0,1313147.0,LOW,1
39,688000.0,Freelance,21.0,571,2,4974.0,1937000.0,12,2,531617.0,MEDIUM,1
29,303000.0,Salaried,11.0,639,1,143.0,603000.0,24,1,73361.0,MEDIUM,0
48,335000.0,Salaried,28.2,528,3,6387.0,262000.0,60,1,143884.0,MEDIUM,1
40,575000.0,Self-Employed,22.0,739,1,3512.0,1222000.0,84,1,100081.0,LOW,1
65,150000.0,Self-Employed,15.8,663,2,2861.0,290000.0,84,2,22381.0,LOW,1
27,1475000.0,Business,8.6,714,1,15961.0,4691000.0,12,0,1486885.0,LOW,1
34,704000.0,Salaried,16.0,561,1,3119.0,1288000.0,24,3,596284.0,MEDIUM,0
29,1128000.0,Freelance,4.8,792,3,19013.0,1669000.0,36,2,1105466.0,LOW,1
39,209000.0,Self-Employed,7.6,584,1,1229.0,132000.0,120,1,195864.0,LOW,1
34,1140000.0,Business,16.0,741,0,0.0,538000.0,84,1,107389.0,LOW,1
58,2061000.0,Self-Employed,13.0,689,3,57455.0,3967000.0,60,2,824505.0,MEDIUM,1
56,245000.0,Salaried,6.0,664,3,4797.0,388000.0,12,3,42891.0,HIGH,0
60,858000.0,Freelance,19.5,658,1,9802.0,2020000.0,24,1,729012.0,MEDIUM,0
37,541000.0,Self-Employed,19.0,628,0,0.0,1587000.0,60,5,495298.0,LOW,1
50,214000.0,Business,3.8,783,2,1134.0,96000.0,24,2,129042.0,MEDIUM,0
29,726000.0,Freelance,8.3,681,0,0.0,1551000.0,36,5,676902.0,MEDIUM,1
53,891000.0,Self-Employed,6.6,578,1,4147.0,3109000.0,84,4,711512.0,MEDIUM,1
45,377000.0,Self-Employed,11.4,649,0,0.0,748000.0,24,2,67331.0,MEDIUM,1
34,1088000.0,Salaried,16.0,690,2,11074.0,2425000.0,120,2,490095.0,LOW,1
31,199000.0,Salaried,13.0,751,0,0.0,418000.0,120,0,53044.0,LOW,1
55,220000.0,Salaried,19.9,631,2,5380.0,383000.0,24,4,154213.0,MEDIUM,0
61,587000.0,Salaried,0.2,636,2,2138.0,415000.0,36,3,248447.0,MEDIUM,0
34,549000.0,Salaried,4.3,681,1,4479.0,421000.0,48,2,416199.0,MEDIUM,1
50,352000.0,Salaried,6.7,749,0,0.0,339000.0,120,1,382792.0,LOW,1
61,878000.0,Salaried,8.2,570,0,0.0,2838000.0,60,3,350166.0,MEDIUM,0
24,743000.0,Salaried,2.8,720,1,2872.0,980000.0,36,1,856559.0,MEDIUM,0
24,904000.0,Salaried,1.0,642,1,4317.0,3442000.0,120,2,405987.0,MEDIUM,0
48,502000.0,Salaried,2.3,654,2,6251.0,1655000.0,84,0,128823.0,MEDIUM,1
28,776000.0,Self-Employed,10.0,840,0,0.0,2198000.0,36,3,589934.0,MEDIUM,0
22,414000.0,Self-Employed,1.9,664,2,6039.0,1228000.0,84,3,188589.0,MEDIUM,1
61,1853000.0,Salaried,17.2,740,2,29218.0,882000.0,60,1,348522.0,LOW,1
42,332000.0,Self-Employed,2.7,737,1,3505.0,798000.0,84,0,22485.0,LOW,1
61,1911000.0,Business,26.7,585,1,21181.0,7227000.0,24,0,1364396.0,MEDIUM,1
36,552000.0,Salaried,18.0,532,3,15261.0,245000.0,12,2,441845.0,MEDIUM,0
49,237000.0,Self-Employed,6.1,745,2,468.0,326000.0,60,0,133704.0,LOW,1
50,1228000.0,Freelance,21.1,593,5,73779.0,602000.0,36,1,114159.0,MEDIUM,1
32,583000.0,Business,14.0,546,1,6904.0,1404000.0,24,3,384633.0,HIGH,0
55,900000.0,Salaried,16.2,762,3,24020.0,657000.0,84,0,987108.0,LOW,1
31,1126000.0,Self-Employed,9.7,598,0,0.0,2334000.0,48,2,378709.0,LOW,1
41,662000.0,Salaried,14.4,618,1,2074.0,1962000.0,24,1,165209.0,MEDIUM,1
41,379000.0,Self-Employed,15.4,837,1,3583.0,344000.0,12,0,189172.0,MEDIUM,0
25,970000.0,Freelance,7.0,547,1,10644.0,3002000.0,24,2,779936.0,MEDIUM,1
40,541000.0,Self-Employed,22.0,579,2,8997.0,283000.0,120,2,222002.0,MEDIUM,1
57,815000.0,Freelance,22.3,643,0,0.0,696000.0,12,1,569796.0,MEDIUM,0
23,150000.0,Salaried,3.2,660,3,1086.0,200000.0,48,0,17044.0,MEDIUM,0
64,707000.0,Freelance,17.6,608,2,6324.0,2295000.0,48,1,213604.0,HIGH,0
53,368000.0,Self-Employed,20.7,587,3,9979.0,1268000.0,24,1,88924.0,MEDIUM,0
29,1457000.0,Salaried,4.2,800,0,0.0,1625000.0,60,1,181219.0,LOW,1
29,785000.0,Self-Employed,10.8,701,2,12585.0,514000.0,60,0,135551.0,LOW,1
24,624000.0,Salaried,3.6,726,1,5980.0,2145000.0,60,2,325290.0,MEDIUM,0
55,723000.0,Salaried,17.0,669,1,3025.0,1954000.0,84,1,453739.0,MEDIUM,0
